type	delta time	mode	trial	lickPos	result
start	1673.326	0x11	318	-1	
entrance	1673.326	0x11	318	1	
entrance	1673.526	0x11	318	0	
lick	1675.066	0x11	318	0	
end	1675.066	0x11	318	0	1
lick	1675.186	0x11	318	0	
lick	1675.486	0x11	318	0	
start	1678.106	0x11	319	-1	
entrance	1678.106	0x11	319	1	
entrance	1678.606	0x11	319	0	
lick	1679.946	0x11	319	1	
end	1679.946	0x11	319	1	1
lick	1680.386	0x11	319	1	
lick	1680.526	0x11	319	1	
lick	1680.667	0x11	319	1	
start	1682.526	0x11	320	-1	
entrance	1682.526	0x11	320	1	
entrance	1682.667	0x11	320	0	
lick	1684.286	0x11	320	0	
end	1684.286	0x11	320	0	1
lick	1685.066	0x11	320	0	
lick	1685.426	0x11	320	0	
lick	1685.566	0x11	320	0	
lick	1685.667	0x11	320	0	
lick	1685.786	0x11	320	0	
lick	1685.926	0x11	320	0	
lick	1686.066	0x11	320	0	
lick	1686.306	0x11	320	0	
lick	1686.446	0x11	320	0	
lick	1686.566	0x11	320	0	
start	1687.826	0x11	321	-1	
entrance	1687.826	0x11	321	1	
entrance	1687.966	0x11	321	0	
lick	1689.026	0x11	321	1	
end	1689.026	0x11	321	1	1
lick	1689.167	0x11	321	1	
lick	1689.406	0x11	321	1	
lick	1689.866	0x11	321	1	
start	1691.326	0x11	322	-1	
entrance	1691.326	0x11	322	1	
entrance	1691.526	0x11	322	0	
lick	1692.926	0x11	322	0	
end	1692.926	0x11	322	0	1
lick	1693.906	0x11	322	0	
lick	1694.046	0x11	322	0	
start	1695.266	0x11	323	-1	
entrance	1695.266	0x11	323	1	
entrance	1695.446	0x11	323	0	
lick	1696.506	0x11	323	1	
end	1696.506	0x11	323	1	1
lick	1696.646	0x11	323	1	
lick	1697.006	0x11	323	1	
lick	1697.446	0x11	323	1	
start	1699.106	0x11	324	-1	
entrance	1699.106	0x11	324	1	
entrance	1699.667	0x11	324	0	
lick	1700.846	0x11	324	1	
end	1700.846	0x11	324	1	1
start	1704.046	0x11	325	-1	
entrance	1704.046	0x11	325	1	
entrance	1704.386	0x11	325	0	
lick	1705.926	0x11	325	0	
end	1705.926	0x11	325	0	1
lick	1706.766	0x11	325	0	
lick	1706.886	0x11	325	0	
lick	1707.026	0x11	325	0	
lick	1707.146	0x11	325	0	
lick	1707.266	0x11	325	0	
lick	1707.406	0x11	325	0	
lick	1707.766	0x11	325	0	
start	1709.186	0x11	326	-1	
entrance	1709.186	0x11	326	1	
entrance	1709.406	0x11	326	0	
lick	1710.866	0x11	326	1	
end	1710.866	0x11	326	1	1
lick	1711.266	0x11	326	1	
start	1713.846	0x11	327	-1	
entrance	1713.846	0x11	327	1	
entrance	1714.406	0x11	327	0	
lick	1715.806	0x11	327	0	
end	1715.806	0x11	327	0	1
lick	1716.146	0x11	327	0	
lick	1716.266	0x11	327	0	
lick	1716.586	0x11	327	0	
start	1717.806	0x11	328	-1	
entrance	1717.806	0x11	328	1	
entrance	1718.246	0x11	328	0	
lick	1719.626	0x11	328	0	
end	1719.626	0x11	328	0	1
lick	1719.966	0x11	328	0	
lick	1722.906	0x11	328	0	
start	1724.246	0x11	329	-1	
entrance	1724.246	0x11	329	1	
entrance	1724.526	0x11	329	0	
lick	1725.966	0x11	329	1	
end	1725.966	0x11	329	1	1
lick	1726.106	0x11	329	1	
lick	1726.466	0x11	329	1	
start	1727.966	0x11	330	-1	
entrance	1727.966	0x11	330	1	
entrance	1728.146	0x11	330	0	
lick	1729.546	0x11	330	0	
end	1729.546	0x11	330	0	1
lick	1730.306	0x11	330	0	
start	1731.426	0x11	331	-1	
entrance	1731.426	0x11	331	1	
entrance	1731.746	0x11	331	0	
lick	1732.866	0x11	331	1	
end	1732.866	0x11	331	1	1
lick	1733.526	0x11	331	1	
lick	1733.686	0x11	331	1	
start	1735.046	0x11	332	-1	
entrance	1735.046	0x11	332	1	
entrance	1735.246	0x11	332	0	
lick	1736.506	0x11	332	1	
end	1736.506	0x11	332	1	1
lick	1736.806	0x11	332	1	
lick	1736.946	0x11	332	1	
start	1738.986	0x11	333	-1	
entrance	1738.986	0x11	333	1	
entrance	1739.226	0x11	333	0	
lick	1740.566	0x11	333	0	
end	1740.566	0x11	333	0	1
lick	1741.406	0x11	333	0	
lick	1741.546	0x11	333	0	
start	1742.746	0x11	334	-1	
entrance	1742.746	0x11	334	1	
entrance	1743.046	0x11	334	0	
lick	1744.426	0x11	334	1	
end	1744.426	0x11	334	1	1
lick	1744.966	0x11	334	1	
lick	1745.806	0x11	334	1	
start	1746.966	0x11	335	-1	
entrance	1746.966	0x11	335	1	
entrance	1747.366	0x11	335	0	
lick	1748.667	0x11	335	0	
end	1748.667	0x11	335	0	1
lick	1748.766	0x11	335	0	
lick	1749.326	0x11	335	0	
lick	1749.566	0x11	335	0	
lick	1749.706	0x11	335	0	
lick	1749.826	0x11	335	0	
lick	1749.946	0x11	335	0	
lick	1750.086	0x11	335	0	
lick	1750.226	0x11	335	0	
start	1751.466	0x11	336	-1	
entrance	1751.466	0x11	336	1	
entrance	1751.726	0x11	336	0	
lick	1752.866	0x11	336	1	
end	1752.866	0x11	336	1	1
lick	1752.986	0x11	336	1	
lick	1753.246	0x11	336	1	
lick	1753.686	0x11	336	1	
start	1754.986	0x11	337	-1	
entrance	1754.986	0x11	337	1	
entrance	1755.206	0x11	337	0	
lick	1756.667	0x11	337	0	
end	1756.667	0x11	337	0	1
lick	1756.786	0x11	337	0	
start	1758.766	0x11	338	-1	
entrance	1758.766	0x11	338	1	
entrance	1759.086	0x11	338	0	
lick	1760.466	0x11	338	1	
end	1760.466	0x11	338	1	1
lick	1760.626	0x11	338	1	
lick	1760.886	0x11	338	1	
start	1762.786	0x11	339	-1	
entrance	1762.786	0x11	339	1	
entrance	1763.246	0x11	339	0	
lick	1764.667	0x11	339	0	
end	1764.667	0x11	339	0	1
lick	1764.766	0x11	339	0	
lick	1765.426	0x11	339	0	
lick	1765.526	0x11	339	0	
lick	1765.786	0x11	339	0	
lick	1765.906	0x11	339	0	
start	1767.206	0x11	340	-1	
entrance	1767.206	0x11	340	1	
entrance	1767.426	0x11	340	0	
lick	1768.966	0x11	340	0	
end	1768.966	0x11	340	0	1
lick	1769.626	0x11	340	0	
lick	1770.046	0x11	340	0	
lick	1772.426	0x11	340	1	
lick	1772.726	0x11	340	1	
lick	1772.906	0x11	340	1	
lick	1773.066	0x11	340	1	
lick	1773.246	0x11	340	1	
lick	1773.386	0x11	340	1	
start	1774.646	0x11	341	-1	
entrance	1774.646	0x11	341	1	
entrance	1775.066	0x11	341	0	
lick	1776.106	0x11	341	1	
end	1776.106	0x11	341	1	1
lick	1776.386	0x11	341	1	
lick	1776.546	0x11	341	1	
lick	1776.686	0x11	341	1	
lick	1776.846	0x11	341	1	
lick	1777.226	0x11	341	1	
start	1782.506	0x11	342	-1	
entrance	1782.506	0x11	342	1	
entrance	1782.906	0x11	342	0	
lick	1784.186	0x11	342	0	
end	1784.186	0x11	342	0	1
lick	1784.646	0x11	342	0	
lick	1784.766	0x11	342	0	
start	1786.086	0x11	343	-1	
entrance	1786.086	0x11	343	1	
entrance	1786.366	0x11	343	0	
lick	1787.406	0x11	343	1	
end	1787.406	0x11	343	1	1
lick	1787.966	0x11	343	1	
lick	1788.246	0x11	343	1	
lick	1788.406	0x11	343	1	
start	1789.746	0x11	344	-1	
entrance	1789.746	0x11	344	1	
entrance	1790.106	0x11	344	0	
lick	1791.546	0x11	344	0	
end	1791.546	0x11	344	0	1
lick	1791.667	0x11	344	0	
lick	1792.106	0x11	344	0	
start	1793.406	0x11	345	-1	
entrance	1793.406	0x11	345	1	
entrance	1793.667	0x11	345	0	
lick	1794.946	0x11	345	1	
end	1794.946	0x11	345	1	1
lick	1795.246	0x11	345	1	
lick	1795.406	0x11	345	1	
lick	1795.546	0x11	345	1	
lick	1796.167	0x11	345	1	
start	1797.366	0x11	346	-1	
entrance	1797.366	0x11	346	1	
entrance	1797.826	0x11	346	0	
lick	1799.066	0x11	346	1	
end	1799.066	0x11	346	1	1
lick	1799.366	0x11	346	1	
lick	1799.506	0x11	346	1	
lick	1799.826	0x11	346	1	
start	1801.266	0x11	347	-1	
entrance	1801.266	0x11	347	1	
entrance	1801.606	0x11	347	0	
lick	1802.786	0x11	347	0	
end	1802.786	0x11	347	0	1
lick	1806.686	0x11	347	0	
lick	1806.946	0x11	347	0	
start	1808.146	0x11	348	-1	
entrance	1808.146	0x11	348	1	
entrance	1808.546	0x11	348	0	
lick	1809.866	0x11	348	0	
end	1809.866	0x11	348	0	1
start	1811.706	0x11	349	-1	
entrance	1811.706	0x11	349	1	
entrance	1811.886	0x11	349	0	
lick	1813.106	0x11	349	1	
end	1813.106	0x11	349	1	1
lick	1813.266	0x11	349	1	
lick	1813.506	0x11	349	1	
lick	1813.646	0x11	349	1	
lick	1813.786	0x11	349	1	
start	1815.466	0x11	350	-1	
entrance	1815.466	0x11	350	1	
entrance	1816.046	0x11	350	0	
lick	1817.167	0x11	350	0	
end	1817.167	0x11	350	0	1
lick	1818.026	0x11	350	0	
lick	1818.167	0x11	350	0	
lick	1818.266	0x11	350	0	
lick	1818.386	0x11	350	0	
lick	1818.526	0x11	350	0	
lick	1818.667	0x11	350	0	
lick	1818.906	0x11	350	0	
lick	1819.046	0x11	350	0	
start	1820.667	0x11	351	-1	
entrance	1820.667	0x11	351	1	
entrance	1821.326	0x11	351	0	
entrance	1821.346	0x11	351	1	
entrance	1821.346	0x11	351	0	
lick	1822.266	0x11	351	1	
end	1822.266	0x11	351	1	1
start	1824.206	0x11	352	-1	
entrance	1824.206	0x11	352	1	
entrance	1824.726	0x11	352	0	
lick	1825.986	0x11	352	1	
end	1825.986	0x11	352	1	1
lick	1826.167	0x11	352	1	
lick	1826.426	0x11	352	1	
lick	1827.366	0x11	352	1	
start	1828.726	0x11	353	-1	
entrance	1828.726	0x11	353	1	
entrance	1830.726	0x11	353	0	
lick	1831.986	0x11	353	0	
end	1831.986	0x11	353	0	1
lick	1832.106	0x11	353	0	
lick	1832.506	0x11	353	0	
lick	1832.766	0x11	353	0	
start	1833.866	0x11	354	-1	
entrance	1833.866	0x11	354	1	
entrance	1834.366	0x11	354	0	
lick	1835.326	0x11	354	1	
end	1835.326	0x11	354	1	1
lick	1835.486	0x11	354	1	
lick	1835.746	0x11	354	1	
start	1837.226	0x11	355	-1	
entrance	1837.226	0x11	355	1	
entrance	1837.866	0x11	355	0	
lick	1839.006	0x11	355	0	
end	1839.006	0x11	355	0	1
lick	1839.146	0x11	355	0	
lick	1839.766	0x11	355	0	
lick	1840.167	0x11	355	0	
lick	1840.266	0x11	355	0	
start	1841.646	0x11	356	-1	
entrance	1841.646	0x11	356	1	
entrance	1842.106	0x11	356	0	
lick	1843.466	0x11	356	0	
end	1843.466	0x11	356	0	1
lick	1843.566	0x11	356	0	
start	1845.266	0x11	357	-1	
entrance	1845.266	0x11	357	1	
entrance	1845.586	0x11	357	0	
lick	1846.606	0x11	357	1	
end	1846.606	0x11	357	1	1
start	1848.466	0x11	358	-1	
entrance	1848.466	0x11	358	1	
entrance	1848.846	0x11	358	0	
lick	1850.226	0x11	358	1	
end	1850.226	0x11	358	1	1
lick	1850.626	0x11	358	1	
start	1852.266	0x11	359	-1	
entrance	1852.266	0x11	359	1	
entrance	1852.606	0x11	359	0	
lick	1854.066	0x11	359	0	
end	1854.066	0x11	359	0	1
lick	1854.586	0x11	359	0	
start	1855.866	0x11	360	-1	
entrance	1855.866	0x11	360	1	
entrance	1856.366	0x11	360	0	
lick	1857.286	0x11	360	1	
end	1857.286	0x11	360	1	1
lick	1857.806	0x11	360	1	
start	1859.146	0x11	361	-1	
entrance	1859.146	0x11	361	1	
entrance	1859.706	0x11	361	0	
lick	1861.006	0x11	361	0	
end	1861.006	0x11	361	0	1
start	1862.926	0x11	362	-1	
entrance	1862.926	0x11	362	1	
entrance	1863.126	0x11	362	0	
lick	1864.466	0x11	362	0	
end	1864.466	0x11	362	0	1
start	1866.046	0x11	363	-1	
entrance	1866.046	0x11	363	1	
entrance	1866.366	0x11	363	0	
lick	1867.766	0x11	363	1	
end	1867.766	0x11	363	1	1
lick	1867.926	0x11	363	1	
lick	1868.206	0x11	363	1	
lick	1868.366	0x11	363	1	
start	1869.826	0x11	364	-1	
entrance	1869.826	0x11	364	1	
entrance	1870.186	0x11	364	0	
lick	1871.666	0x11	364	0	
end	1871.666	0x11	364	0	1
lick	1872.086	0x11	364	0	
lick	1872.446	0x11	364	0	
lick	1872.566	0x11	364	0	
lick	1872.806	0x11	364	0	
lick	1872.946	0x11	364	0	
lick	1873.066	0x11	364	0	
lick	1873.186	0x11	364	0	
lick	1873.326	0x11	364	0	
lick	1873.466	0x11	364	0	
lick	1873.586	0x11	364	0	
start	1874.766	0x11	365	-1	
entrance	1874.766	0x11	365	1	
entrance	1875.006	0x11	365	0	
entrance	1875.166	0x11	365	1	
entrance	1875.166	0x11	365	0	
entrance	1875.166	0x11	365	1	
entrance	1875.346	0x11	365	0	
lick	1876.286	0x11	365	1	
end	1876.286	0x11	365	1	1
lick	1876.866	0x11	365	1	
start	1877.926	0x11	366	-1	
entrance	1877.926	0x11	366	1	
entrance	1878.566	0x11	366	0	
lick	1879.706	0x11	366	1	
end	1879.706	0x11	366	1	1
lick	1879.846	0x11	366	1	
lick	1880.246	0x11	366	1	
start	1881.566	0x11	367	-1	
entrance	1881.566	0x11	367	1	
entrance	1881.866	0x11	367	0	
lick	1883.106	0x11	367	0	
end	1883.106	0x11	367	0	1
lick	1883.726	0x11	367	0	
lick	1883.846	0x11	367	0	
lick	1883.986	0x11	367	0	
lick	1884.126	0x11	367	0	
start	1885.346	0x11	368	-1	
entrance	1885.346	0x11	368	1	
entrance	1886.386	0x11	368	0	
entrance	1887.266	0x11	368	1	
entrance	1887.686	0x11	368	0	
lick	1892.906	0x11	368	0	
end	1892.906	0x11	368	0	1
lick	1893.026	0x11	368	0	
lick	1893.166	0x11	368	0	
lick	1893.286	0x11	368	0	
lick	1893.406	0x11	368	0	
lick	1893.526	0x11	368	0	
start	1895.086	0x11	369	-1	
entrance	1895.086	0x11	369	1	
entrance	1895.566	0x11	369	0	
entrance	1895.626	0x11	369	1	
entrance	1895.666	0x11	369	0	
entrance	1895.726	0x11	369	1	
entrance	1895.746	0x11	369	0	
entrance	1896.526	0x11	369	1	
entrance	1896.746	0x11	369	0	
entrance	1896.746	0x11	369	1	
entrance	1896.746	0x11	369	0	
lick	1897.966	0x11	369	1	
end	1897.966	0x11	369	1	1
lick	1898.146	0x11	369	1	
lick	1898.406	0x11	369	1	
start	1903.546	0x11	370	-1	
entrance	1903.546	0x11	370	1	
entrance	1903.826	0x11	370	0	
entrance	1905.786	0x11	370	1	
entrance	1905.806	0x11	370	0	
entrance	1905.926	0x11	370	1	
entrance	1905.926	0x11	370	0	
entrance	1907.006	0x11	370	1	
entrance	1907.426	0x11	370	0	
entrance	1907.566	0x11	370	1	
entrance	1907.586	0x11	370	0	
entrance	1909.946	0x11	370	1	
entrance	1910.006	0x11	370	0	
entrance	1911.506	0x11	370	1	
entrance	1911.526	0x11	370	0	
entrance	1911.846	0x11	370	1	
entrance	1912.986	0x11	370	0	
{"startMethod":"random","avaliablePosArray":[100,260],"lickPosLs":[0,1,2,3],"pumpPosLs":[0,1,2,3],"maxTrial":1000,"seed":1898573681,"barDelayTime":1.0,"barLastingTime":0.5,"waitFromLastLick":3.0,"soundLength":0.0,"soundCueLeadTime":0.0,"backgroundLight":100,"trialInterval":[25.0,45.0],"sWaitSec":5.0,"fWaitSec":8.0,"trialTriggerMode":1,"trialTriggerDelay":[0.0,0.0]}
18:50:44 mode now: 0x11
18:50:44 Trigger mode now: 1
18:50:50 Ready
18:50:50 Trial initialized
18:50:54 Trial 0 started at 1, pos 1, start type 1
18:50:58 Trial success at pos 1, right place: 1
18:50:58 wait sec: 1
18:51:03 Trial 1 started at 0, pos 0, start type 1, lickCount before: 0	2	
18:51:06 Trial success at pos 0, right place: 0
18:51:06 wait sec: 1
18:51:09 Trial 2 started at 1, pos 1, start type 1, lickCount before: 10	0	
18:51:11 Trial success at pos 1, right place: 1
18:51:11 wait sec: 1
18:51:26 Trial 3 started at 0, pos 0, start type 1, lickCount before: 6	1	
18:51:30 Trial failed at pos 1, right place: 0
18:51:36 Trial 4 started at 0, pos 0, start type 1, lickCount before: 2	6	
18:51:38 Trial success at pos 0, right place: 0
18:51:38 wait sec: 1
18:51:40 Trial 5 started at 1, pos 1, start type 1, lickCount before: 6	0	
18:51:42 Trial success at pos 1, right place: 1
18:51:42 wait sec: 1
18:51:55 Trial 6 started at 0, pos 0, start type 1, lickCount before: 0	1	
18:51:57 Trial success at pos 0, right place: 0
18:51:57 wait sec: 1
18:52:00 Trial 7 started at 1, pos 1, start type 1, lickCount before: 8	0	
18:52:01 Trial success at pos 1, right place: 1
18:52:01 wait sec: 1
18:52:22 Trial 8 started at 0, pos 0, start type 1, lickCount before: 3	8	
18:52:25 Trial success at pos 0, right place: 0
18:52:25 wait sec: 1
18:52:27 Trial 9 started at 1, pos 1, start type 1, lickCount before: 4	0	
18:52:29 Trial success at pos 1, right place: 1
18:52:29 wait sec: 1
18:52:32 Trial 10 started at 0, pos 0, start type 1, lickCount before: 0	1	
18:52:34 Trial success at pos 0, right place: 0
18:52:34 wait sec: 1
18:52:42 Trial 11 started at 1, pos 1, start type 1, lickCount before: 9	0	
18:52:44 Trial success at pos 1, right place: 1
18:52:44 wait sec: 1
18:52:49 Trial 12 started at 1, pos 1, start type 1, lickCount before: 0	5	
18:52:51 Trial success at pos 1, right place: 1
18:52:51 wait sec: 1
18:52:56 Trial 13 started at 0, pos 0, start type 1, lickCount before: 0	4	
18:52:59 Trial success at pos 0, right place: 0
18:52:59 wait sec: 1
18:53:01 Trial 14 started at 0, pos 0, start type 1, lickCount before: 7	0	
18:53:03 Trial success at pos 0, right place: 0
18:53:03 wait sec: 1
18:53:06 Trial 15 started at 1, pos 1, start type 1, lickCount before: 5	0	
18:53:08 Trial success at pos 1, right place: 1
18:53:08 wait sec: 1
18:53:38 Trial 16 started at 0, pos 0, start type 1, lickCount before: 0	15	
18:53:40 Trial success at pos 0, right place: 0
18:53:40 wait sec: 1
18:53:43 Trial 17 started at 1, pos 1, start type 1, lickCount before: 11	0	
18:53:45 Trial success at pos 1, right place: 1
18:53:45 wait sec: 1
18:53:56 Trial 18 started at 0, pos 0, start type 1, lickCount before: 0	11	
18:53:59 Trial success at pos 0, right place: 0
18:53:59 wait sec: 1
18:54:02 Trial 19 started at 1, pos 1, start type 1, lickCount before: 9	0	
18:54:03 Trial success at pos 1, right place: 1
18:54:03 wait sec: 1
18:54:06 Trial 20 started at 0, pos 0, start type 1, lickCount before: 0	5	
18:54:08 Trial success at pos 0, right place: 0
18:54:08 wait sec: 1
18:54:11 Trial 21 started at 1, pos 1, start type 1, lickCount before: 10	0	
18:54:13 Trial success at pos 1, right place: 1
18:54:13 wait sec: 1
18:54:19 Trial 22 started at 0, pos 0, start type 1, lickCount before: 0	8	
18:54:21 Trial success at pos 0, right place: 0
18:54:21 wait sec: 1
18:54:24 Trial 23 started at 1, pos 1, start type 1, lickCount before: 8	0	
18:54:26 Trial success at pos 1, right place: 1
18:54:26 wait sec: 1
18:54:36 Trial 24 started at 1, pos 1, start type 1, lickCount before: 8	8	
18:54:40 Trial success at pos 1, right place: 1
18:54:40 wait sec: 1
18:54:44 Trial 25 started at 0, pos 0, start type 1, lickCount before: 0	9	
18:54:46 Trial success at pos 0, right place: 0
18:54:46 wait sec: 1
18:54:56 Trial 26 started at 1, pos 1, start type 1, lickCount before: 4	0	
18:54:58 Trial success at pos 1, right place: 1
18:54:58 wait sec: 1
18:55:02 Trial 27 started at 0, pos 0, start type 1, lickCount before: 0	7	
18:55:04 Trial success at pos 0, right place: 0
18:55:04 wait sec: 1
18:55:07 Trial 28 started at 1, pos 1, start type 1, lickCount before: 7	0	
18:55:09 Trial success at pos 1, right place: 1
18:55:09 wait sec: 1
18:55:10 Trial 29 started at 0, pos 0, start type 1, lickCount before: 0	4	
18:55:12 Trial success at pos 0, right place: 0
18:55:12 wait sec: 1
18:55:14 Trial 30 started at 1, pos 1, start type 1, lickCount before: 4	0	
18:55:16 Trial success at pos 1, right place: 1
18:55:16 wait sec: 1
18:55:18 Trial 31 started at 0, pos 0, start type 1, lickCount before: 0	5	
18:55:20 Trial success at pos 0, right place: 0
18:55:20 wait sec: 1
18:55:23 Trial 32 started at 0, pos 0, start type 1, lickCount before: 8	0	
18:55:25 Trial success at pos 0, right place: 0
18:55:25 wait sec: 1
18:55:27 Trial 33 started at 1, pos 1, start type 1, lickCount before: 8	0	
18:55:29 Trial success at pos 1, right place: 1
18:55:29 wait sec: 1
18:55:31 Trial 34 started at 1, pos 1, start type 1, lickCount before: 0	3	
18:55:33 Trial success at pos 1, right place: 1
18:55:33 wait sec: 1
18:55:40 Trial 35 started at 0, pos 0, start type 1, lickCount before: 11	2	
18:55:42 Trial success at pos 0, right place: 0
18:55:42 wait sec: 1
18:55:45 Trial 36 started at 1, pos 1, start type 1, lickCount before: 6	0	
18:55:47 Trial success at pos 1, right place: 1
18:55:47 wait sec: 1
18:55:50 Trial 37 started at 0, pos 0, start type 1, lickCount before: 0	4	
18:55:54 Trial success at pos 0, right place: 0
18:55:54 wait sec: 1
18:56:02 Trial 38 started at 0, pos 0, start type 1, lickCount before: 10	0	
18:56:04 Trial success at pos 0, right place: 0
18:56:04 wait sec: 1
18:56:06 Trial 39 started at 1, pos 1, start type 1, lickCount before: 3	0	
18:56:08 Trial success at pos 1, right place: 1
18:56:08 wait sec: 1
18:56:10 Trial 40 started at 0, pos 0, start type 1, lickCount before: 0	3	
18:56:12 Trial success at pos 0, right place: 0
18:56:12 wait sec: 1
18:56:14 Trial 41 started at 1, pos 1, start type 1, lickCount before: 2	0	
18:56:16 Trial success at pos 1, right place: 1
18:56:16 wait sec: 1
18:56:19 Trial 42 started at 1, pos 1, start type 1, lickCount before: 0	6	
18:56:21 Trial success at pos 1, right place: 1
18:56:21 wait sec: 1
18:56:24 Trial 43 started at 0, pos 0, start type 1, lickCount before: 0	4	
18:56:25 Trial success at pos 0, right place: 0
18:56:25 wait sec: 1
18:56:28 Trial 44 started at 1, pos 1, start type 1, lickCount before: 8	0	
18:56:29 Trial success at pos 1, right place: 1
18:56:29 wait sec: 1
18:56:32 Trial 45 started at 0, pos 0, start type 1, lickCount before: 0	6	
18:56:33 Trial success at pos 0, right place: 0
18:56:33 wait sec: 1
18:56:35 Trial 46 started at 0, pos 0, start type 1, lickCount before: 6	0	
18:56:37 Trial success at pos 0, right place: 0
18:56:37 wait sec: 1
18:56:39 Trial 47 started at 1, pos 1, start type 1, lickCount before: 3	0	
18:56:45 Trial success at pos 1, right place: 1
18:56:45 wait sec: 1
18:56:49 Trial 48 started at 0, pos 0, start type 1, lickCount before: 0	2	
18:56:52 Trial success at pos 0, right place: 0
18:56:52 wait sec: 1
18:56:55 Trial 49 started at 1, pos 1, start type 1, lickCount before: 9	0	
18:56:56 Trial success at pos 1, right place: 1
18:56:56 wait sec: 1
18:56:58 Trial 50 started at 1, pos 1, start type 1, lickCount before: 0	2	
18:57:00 Trial success at pos 1, right place: 1
18:57:00 wait sec: 1
18:57:02 Trial 51 started at 0, pos 0, start type 1, lickCount before: 0	3	
18:57:04 Trial success at pos 0, right place: 0
18:57:04 wait sec: 1
18:57:07 Trial 52 started at 0, pos 0, start type 1, lickCount before: 6	0	
18:57:09 Trial success at pos 0, right place: 0
18:57:09 wait sec: 1
18:57:11 Trial 53 started at 1, pos 1, start type 1, lickCount before: 3	0	
18:57:12 Trial success at pos 1, right place: 1
18:57:12 wait sec: 1
18:57:14 Trial 54 started at 1, pos 1, start type 1, lickCount before: 0	2	
18:57:16 Trial success at pos 1, right place: 1
18:57:16 wait sec: 1

18:57:18 Trial 55 started at 0, pos 0, start type 1, lickCount before: 0	3	
18:57:20 Trial success at pos 0, right place: 0
18:57:20 wait sec: 1
18:57:22 Trial 56 started at 0, pos 0, start type 1, lickCount before: 4	0	
18:57:24 Trial success at pos 0, right place: 0
18:57:24 wait sec: 1
18:57:26 Trial 57 started at 1, pos 1, start type 1, lickCount before: 5	0	
18:57:28 Trial success at pos 1, right place: 1
18:57:28 wait sec: 1
18:57:30 Trial 58 started at 1, pos 1, start type 1, lickCount before: 0	5	
18:57:35 Trial success at pos 1, right place: 1
18:57:35 wait sec: 1
18:57:39 Trial 59 started at 0, pos 0, start type 1, lickCount before: 0	3	
18:57:43 Trial success at pos 0, right place: 0
18:57:43 wait sec: 1
18:57:46 Trial 60 started at 0, pos 0, start type 1, lickCount before: 5	0	
18:57:48 Trial success at pos 0, right place: 0
18:57:48 wait sec: 1
18:57:50 Trial 61 started at 1, pos 1, start type 1, lickCount before: 1	0	
18:57:52 Trial success at pos 1, right place: 1
18:57:52 wait sec: 1
18:57:54 Trial 62 started at 0, pos 0, start type 1, lickCount before: 0	4	
18:57:56 Trial success at pos 0, right place: 0
18:57:56 wait sec: 1
18:57:58 Trial 63 started at 1, pos 1, start type 1, lickCount before: 2	0	
18:58:00 Trial success at pos 1, right place: 1
18:58:00 wait sec: 1
18:58:05 Trial 64 started at 0, pos 0, start type 1, lickCount before: 0	7	
18:58:08 Trial success at pos 0, right place: 0
18:58:08 wait sec: 1
18:58:10 Trial 65 started at 1, pos 1, start type 1, lickCount before: 2	0	
18:58:12 Trial success at pos 1, right place: 1
18:58:12 wait sec: 1
18:58:15 Trial 66 started at 1, pos 1, start type 1, lickCount before: 0	7	
18:58:17 Trial success at pos 1, right place: 1
18:58:17 wait sec: 1
18:58:21 Trial 67 started at 0, pos 0, start type 1, lickCount before: 0	3	
18:58:23 Trial success at pos 0, right place: 0
18:58:23 wait sec: 1
18:58:25 Trial 68 started at 0, pos 0, start type 1, lickCount before: 3	0	
18:58:26 Trial success at pos 0, right place: 0
18:58:26 wait sec: 1
18:58:29 Trial 69 started at 1, pos 1, start type 1, lickCount before: 7	0	
18:58:30 Trial success at pos 1, right place: 1
18:58:30 wait sec: 1
18:58:34 Trial 70 started at 1, pos 1, start type 1, lickCount before: 0	4	
18:58:36 Trial success at pos 1, right place: 1
18:58:36 wait sec: 1
18:58:40 Trial 71 started at 0, pos 0, start type 1, lickCount before: 0	6	
18:58:42 Trial success at pos 0, right place: 0
18:58:42 wait sec: 1
18:58:44 Trial 72 started at 1, pos 1, start type 1, lickCount before: 4	0	
18:58:46 Trial success at pos 1, right place: 1
18:58:46 wait sec: 1
18:58:47 Trial 73 started at 0, pos 0, start type 1, lickCount before: 0	3	
18:58:49 Trial success at pos 0, right place: 0
18:58:49 wait sec: 1
18:58:51 Trial 74 started at 0, pos 0, start type 1, lickCount before: 1	0	
18:58:53 Trial success at pos 0, right place: 0
18:58:53 wait sec: 1
18:58:54 Trial 75 started at 1, pos 1, start type 1, lickCount before: 2	0	
18:58:56 Trial success at pos 1, right place: 1
18:58:56 wait sec: 1
18:58:58 Trial 76 started at 0, pos 0, start type 1, lickCount before: 0	3	
18:58:59 Trial success at pos 0, right place: 0
18:58:59 wait sec: 1
18:59:05 Trial 77 started at 1, pos 1, start type 1, lickCount before: 8	0	
18:59:07 Trial success at pos 1, right place: 1
18:59:07 wait sec: 1
18:59:09 Trial 78 started at 1, pos 1, start type 1, lickCount before: 0	4	
18:59:11 Trial success at pos 1, right place: 1
18:59:11 wait sec: 1
18:59:12 Trial 79 started at 0, pos 0, start type 1, lickCount before: 0	4	
18:59:14 Trial success at pos 0, right place: 0
18:59:14 wait sec: 1
18:59:16 Trial 80 started at 0, pos 0, start type 1, lickCount before: 2	0	
