type	delta time	mode	trial	lickPos	result
lick	212.286	0x11	0	1	
lick	212.446	0x11	0	1	
lick	212.626	0x11	0	1	
lick	232.586	0x11	0	1	
start	258.286	0x11	1	-1	
entrance	258.286	0x11	1	1	
entrance	259.346	0x11	1	0	
entrance	259.846	0x11	1	1	
entrance	260.226	0x11	1	0	
entrance	260.386	0x11	1	1	
entrance	260.406	0x11	1	0	
lick	261.926	0x11	1	0	
end	261.926	0x11	1	0	1
lick	262.506	0x11	1	0	
lick	262.646	0x11	1	0	
lick	262.786	0x11	1	0	
lick	262.946	0x11	1	0	
lick	263.106	0x11	1	0	
lick	263.266	0x11	1	0	
lick	263.426	0x11	1	0	
lick	263.626	0x11	1	0	
lick	263.966	0x11	1	0	
lick	264.126	0x11	1	0	
lick	270.506	0x11	1	1	
lick	270.706	0x11	1	1	
lick	270.886	0x11	1	1	
lick	271.166	0x11	1	1	
lick	271.386	0x11	1	1	
start	275.406	0x11	2	-1	
entrance	275.406	0x11	2	1	
entrance	275.486	0x11	2	0	
lick	276.946	0x11	2	1	
end	276.946	0x11	2	1	1
lick	277.546	0x11	2	1	
lick	277.686	0x11	2	1	
lick	277.846	0x11	2	1	
lick	278.046	0x11	2	1	
lick	278.246	0x11	2	1	
lick	278.446	0x11	2	1	
start	281.046	0x11	3	-1	
entrance	281.046	0x11	3	1	
entrance	281.626	0x11	3	0	
lick	283.546	0x11	3	0	
end	283.546	0x11	3	0	1
lick	283.686	0x11	3	0	
lick	283.946	0x11	3	0	
lick	284.066	0x11	3	0	
lick	284.226	0x11	3	0	
lick	284.366	0x11	3	0	
lick	284.526	0x11	3	0	
lick	284.686	0x11	3	0	
lick	284.846	0x11	3	0	
lick	285.006	0x11	3	0	
lick	285.186	0x11	3	0	
lick	285.346	0x11	3	0	
lick	289.426	0x11	3	0	
lick	289.566	0x11	3	0	
lick	289.746	0x11	3	0	
lick	290.026	0x11	3	0	
lick	290.086	0x11	3	0	
start	292.146	0x11	4	-1	
entrance	292.146	0x11	4	1	
entrance	292.306	0x11	4	0	
lick	294.306	0x11	4	0	
end	294.306	0x11	4	0	1
lick	294.726	0x11	4	0	
lick	294.846	0x11	4	0	
lick	295.006	0x11	4	0	
lick	295.146	0x11	4	0	
lick	295.346	0x11	4	0	
lick	295.486	0x11	4	0	
lick	295.666	0x11	4	0	
lick	295.866	0x11	4	0	
lick	296.046	0x11	4	0	
lick	296.946	0x11	4	0	
lick	302.066	0x11	4	1	
lick	302.266	0x11	4	1	
lick	302.626	0x11	4	1	
lick	302.806	0x11	4	1	
lick	303.006	0x11	4	1	
lick	304.106	0x11	4	1	
start	305.866	0x11	5	-1	
entrance	305.866	0x11	5	1	
entrance	306.306	0x11	5	0	
lick	307.606	0x11	5	1	
end	307.606	0x11	5	1	1
lick	308.046	0x11	5	1	
lick	308.206	0x11	5	1	
lick	308.386	0x11	5	1	
lick	308.546	0x11	5	1	
lick	308.746	0x11	5	1	
lick	308.926	0x11	5	1	
lick	309.106	0x11	5	1	
lick	309.306	0x11	5	1	
start	310.846	0x11	6	-1	
entrance	310.846	0x11	6	1	
entrance	311.326	0x11	6	0	
entrance	311.406	0x11	6	1	
entrance	311.406	0x11	6	0	
lick	313.506	0x11	6	0	
end	313.506	0x11	6	0	1
lick	313.666	0x11	6	0	
lick	313.786	0x11	6	0	
lick	313.926	0x11	6	0	
lick	314.066	0x11	6	0	
lick	314.226	0x11	6	0	
lick	314.386	0x11	6	0	
lick	314.566	0x11	6	0	
lick	314.726	0x11	6	0	
start	318.246	0x11	7	-1	
entrance	318.246	0x11	7	1	
entrance	318.266	0x11	7	1	
entrance	318.366	0x11	7	0	
lick	319.806	0x11	7	1	
end	319.806	0x11	7	1	1
lick	320.226	0x11	7	1	
lick	320.366	0x11	7	1	
lick	320.526	0x11	7	1	
lick	320.686	0x11	7	1	
lick	321.246	0x11	7	1	
lick	321.446	0x11	7	1	
lick	321.586	0x11	7	1	
lick	321.786	0x11	7	1	
start	323.566	0x11	8	-1	
entrance	323.566	0x11	8	1	
entrance	324.126	0x11	8	0	
entrance	324.206	0x11	8	1	
entrance	324.466	0x11	8	0	
lick	326.146	0x11	8	0	
end	326.146	0x11	8	0	1
lick	326.266	0x11	8	0	
lick	326.406	0x11	8	0	
lick	326.526	0x11	8	0	
lick	326.826	0x11	8	0	
lick	326.986	0x11	8	0	
lick	327.146	0x11	8	0	
lick	327.306	0x11	8	0	
lick	327.486	0x11	8	0	
start	329.806	0x11	9	-1	
entrance	329.806	0x11	9	1	
entrance	330.226	0x11	9	0	
lick	331.506	0x11	9	1	
end	331.506	0x11	9	1	1
lick	331.946	0x11	9	1	
lick	332.106	0x11	9	1	
lick	332.246	0x11	9	1	
lick	332.446	0x11	9	1	
lick	332.626	0x11	9	1	
start	334.226	0x11	10	-1	
entrance	334.226	0x11	10	1	
entrance	334.626	0x11	10	0	
lick	336.746	0x11	10	0	
end	336.746	0x11	10	0	1
lick	336.906	0x11	10	0	
lick	337.186	0x11	10	0	
lick	337.306	0x11	10	0	
lick	337.466	0x11	10	0	
lick	341.406	0x11	10	0	
lick	341.526	0x11	10	0	
lick	341.726	0x11	10	0	
lick	341.886	0x11	10	0	
start	345.426	0x11	11	-1	
entrance	345.426	0x11	11	1	
entrance	345.906	0x11	11	0	
lick	347.166	0x11	11	1	
end	347.166	0x11	11	1	1
lick	347.286	0x11	11	1	
lick	347.866	0x11	11	1	
start	349.346	0x11	12	-1	
entrance	349.346	0x11	12	1	
entrance	349.566	0x11	12	0	
entrance	349.646	0x11	12	1	
entrance	349.646	0x11	12	0	
entrance	349.706	0x11	12	1	
entrance	349.946	0x11	12	0	
lick	351.446	0x11	12	0	
end	351.446	0x11	12	0	1
lick	351.626	0x11	12	0	
lick	351.746	0x11	12	0	
lick	351.866	0x11	12	0	
lick	352.006	0x11	12	0	
lick	352.146	0x11	12	0	
lick	352.286	0x11	12	0	
lick	352.426	0x11	12	0	
lick	355.966	0x11	12	0	
lick	356.126	0x11	12	0	
lick	356.286	0x11	12	0	
lick	356.526	0x11	12	0	
start	358.446	0x11	13	-1	
entrance	358.446	0x11	13	1	
entrance	358.786	0x11	13	0	
lick	360.026	0x11	13	1	
end	360.026	0x11	13	1	1
lick	360.586	0x11	13	1	
lick	360.746	0x11	13	1	
lick	360.946	0x11	13	1	
start	362.106	0x11	14	-1	
entrance	362.106	0x11	14	1	
entrance	362.686	0x11	14	0	
entrance	362.726	0x11	14	1	
entrance	362.726	0x11	14	0	
lick	364.086	0x11	14	0	
end	364.086	0x11	14	0	1
lick	364.266	0x11	14	0	
lick	364.406	0x11	14	0	
lick	364.526	0x11	14	0	
lick	364.666	0x11	14	0	
lick	364.806	0x11	14	0	
lick	364.946	0x11	14	0	
lick	365.106	0x11	14	0	
start	366.626	0x11	15	-1	
entrance	366.626	0x11	15	1	
entrance	366.686	0x11	15	0	
lick	368.206	0x11	15	1	
end	368.206	0x11	15	1	1
lick	368.506	0x11	15	1	
lick	368.646	0x11	15	1	
lick	368.826	0x11	15	1	
lick	368.986	0x11	15	1	
start	370.546	0x11	16	-1	
entrance	370.546	0x11	16	1	
entrance	371.086	0x11	16	0	
entrance	371.146	0x11	16	1	
entrance	371.166	0x11	16	0	
lick	372.386	0x11	16	1	
end	372.386	0x11	16	1	1
lick	372.806	0x11	16	1	
lick	372.946	0x11	16	1	
lick	373.106	0x11	16	1	
lick	373.246	0x11	16	1	
start	374.626	0x11	17	-1	
entrance	374.626	0x11	17	1	
entrance	375.226	0x11	17	0	
entrance	375.306	0x11	17	1	
entrance	375.326	0x11	17	0	
lick	376.766	0x11	17	0	
end	376.766	0x11	17	0	1
lick	376.906	0x11	17	0	
lick	377.146	0x11	17	0	
lick	377.266	0x11	17	0	
lick	377.406	0x11	17	0	
lick	377.546	0x11	17	0	
lick	381.166	0x11	17	0	
lick	381.286	0x11	17	0	
lick	381.446	0x11	17	0	
start	382.926	0x11	18	-1	
entrance	382.926	0x11	18	1	
entrance	383.046	0x11	18	0	
entrance	383.046	0x11	18	1	
entrance	383.046	0x11	18	0	
lick	384.386	0x11	18	1	
end	384.386	0x11	18	1	1
lick	384.986	0x11	18	1	
lick	385.326	0x11	18	1	
lick	388.546	0x11	18	0	
lick	388.766	0x11	18	0	
start	390.306	0x11	19	-1	
entrance	390.306	0x11	19	1	
lick	392.646	0x11	19	0	
end	392.646	0x11	19	0	1
lick	392.866	0x11	19	0	
lick	393.006	0x11	19	0	
lick	393.126	0x11	19	0	
lick	393.266	0x11	19	0	
lick	393.406	0x11	19	0	
lick	393.566	0x11	19	0	
lick	393.726	0x11	19	0	
start	395.146	0x11	20	-1	
entrance	395.146	0x11	20	1	
entrance	395.146	0x11	20	0	
lick	397.9227	0x11	20	1	
end	397.9227	0x11	20	1	1
lick	398.1027	0x11	20	1	
lick	398.6627	0x11	20	1	
lick	398.8427	0x11	20	1	
start	401.1427	0x11	21	-1	
entrance	401.1427	0x11	21	1	
entrance	402.5627	0x11	21	0	
lick	404.2627	0x11	21	0	
end	404.2627	0x11	21	0	1
lick	404.3627	0x11	21	0	
lick	404.6227	0x11	21	0	
lick	404.8627	0x11	21	0	
lick	405.0227	0x11	21	0	
lick	405.1827	0x11	21	0	
lick	409.6427	0x11	21	1	
lick	409.8227	0x11	21	1	
lick	410.0427	0x11	21	1	
start	411.3627	0x11	22	-1	
entrance	411.3627	0x11	22	1	
entrance	411.6627	0x11	22	0	
lick	413.1027	0x11	22	1	
end	413.1027	0x11	22	0	0
lick	413.2627	0x11	22	1	
lick	413.4027	0x11	22	1	
lick	413.5827	0x11	22	1	
lick	413.8427	0x11	22	1	
start	415.1427	0x11	23	-1	
entrance	415.1427	0x11	23	1	
entrance	415.2027	0x11	23	0	
lick	417.3027	0x11	23	1	
end	417.3027	0x11	23	1	1
lick	417.7627	0x11	23	1	
lick	417.8827	0x11	23	1	
lick	418.0627	0x11	23	1	
lick	418.2227	0x11	23	1	
lick	418.4227	0x11	23	1	
start	419.9627	0x11	24	-1	
entrance	419.9627	0x11	24	1	
entrance	420.5427	0x11	24	0	
entrance	420.5627	0x11	24	1	
entrance	420.5627	0x11	24	0	
lick	422.0227	0x11	24	0	
end	422.0227	0x11	24	0	1
lick	422.1427	0x11	24	0	
lick	422.2627	0x11	24	0	
lick	422.5227	0x11	24	0	
lick	422.6427	0x11	24	0	
lick	422.8027	0x11	24	0	
lick	422.9827	0x11	24	0	
lick	423.1427	0x11	24	0	
lick	429.3027	0x11	24	0	
lick	429.4227	0x11	24	0	
lick	429.6227	0x11	24	0	
lick	430.2827	0x11	24	0	
start	432.1427	0x11	25	-1	
entrance	432.1427	0x11	25	1	
entrance	432.3427	0x11	25	0	
lick	434.2027	0x11	25	1	
end	434.2027	0x11	25	1	1
lick	434.6627	0x11	25	1	
lick	434.8027	0x11	25	1	
lick	434.9627	0x11	25	1	
start	436.1627	0x11	26	-1	
entrance	436.1627	0x11	26	1	
entrance	436.4427	0x11	26	0	
entrance	436.5627	0x11	26	1	
entrance	436.7627	0x11	26	0	
lick	437.9827	0x11	26	1	
end	437.9827	0x11	26	1	1
lick	438.1627	0x11	26	1	
lick	438.4627	0x11	26	1	
lick	438.6027	0x11	26	1	
lick	438.7627	0x11	26	1	
lick	438.9027	0x11	26	1	
start	440.1627	0x11	27	-1	
entrance	440.1627	0x11	27	1	
entrance	440.5227	0x11	27	0	
lick	442.0627	0x11	27	0	
end	442.0627	0x11	27	0	1
lick	442.2427	0x11	27	0	
lick	442.4827	0x11	27	0	
lick	442.6027	0x11	27	0	
lick	442.7627	0x11	27	0	
lick	442.8827	0x11	27	0	
lick	443.0627	0x11	27	0	
start	446.5427	0x11	28	-1	
entrance	446.5427	0x11	28	1	
entrance	446.8027	0x11	28	0	
entrance	446.8227	0x11	28	1	
entrance	446.8427	0x11	28	0	
entrance	446.8827	0x11	28	1	
entrance	446.8827	0x11	28	0	
entrance	446.9227	0x11	28	1	
entrance	447.1227	0x11	28	0	
lick	448.7027	0x11	28	0	
end	448.7027	0x11	28	0	1
lick	448.8627	0x11	28	0	
lick	449.0027	0x11	28	0	
lick	449.1227	0x11	28	0	
lick	449.2427	0x11	28	0	
lick	449.4027	0x11	28	0	
lick	449.5427	0x11	28	0	
start	451.0027	0x11	29	-1	
entrance	451.0027	0x11	29	1	
entrance	451.1227	0x11	29	0	
entrance	451.1227	0x11	29	1	
entrance	451.1227	0x11	29	0	
lick	452.5627	0x11	29	1	
end	452.5627	0x11	29	1	1
lick	452.9827	0x11	29	1	
lick	453.1627	0x11	29	1	
lick	453.3027	0x11	29	1	
lick	453.4827	0x11	29	1	
lick	453.6427	0x11	29	1	
start	455.0627	0x11	30	-1	
entrance	455.0627	0x11	30	1	
entrance	455.6827	0x11	30	0	
lick	457.0227	0x11	30	1	
end	457.0227	0x11	30	0	0
lick	457.3827	0x11	30	1	
lick	457.5827	0x11	30	1	
lick	457.9227	0x11	30	1	
lick	458.1227	0x11	30	1	
lick	458.3027	0x11	30	1	
lick	460.0227	0x11	30	0	
lick	460.2027	0x11	30	0	
lick	466.3827	0x11	30	0	
lick	466.6227	0x11	30	0	
start	468.7627	0x11	31	-1	
entrance	468.7627	0x11	31	1	
entrance	469.1427	0x11	31	0	
lick	470.4427	0x11	31	1	
end	470.4427	0x11	31	1	1
lick	471.0027	0x11	31	1	
lick	471.1627	0x11	31	1	
lick	471.3427	0x11	31	1	
lick	471.4827	0x11	31	1	
start	472.6627	0x11	32	-1	
entrance	472.6627	0x11	32	1	
entrance	473.7627	0x11	32	0	
entrance	473.8027	0x11	32	1	
entrance	473.8227	0x11	32	0	
lick	475.0827	0x11	32	1	
end	475.0827	0x11	32	1	1
lick	475.5427	0x11	32	1	
lick	475.6827	0x11	32	1	
lick	475.8427	0x11	32	1	
lick	476.0427	0x11	32	1	
start	477.1227	0x11	33	-1	
entrance	477.1227	0x11	33	1	
entrance	477.3427	0x11	33	0	
entrance	477.4227	0x11	33	1	
entrance	477.4227	0x11	33	0	
entrance	477.4627	0x11	33	1	
entrance	477.7027	0x11	33	0	
lick	479.0627	0x11	33	0	
end	479.0627	0x11	33	0	1
lick	479.0627	0x11	33	0	
lick	479.0627	0x11	33	0	
lick	479.0627	0x11	33	0	
start	482.5727	0x11	34	-1	
entrance	482.5727	0x11	34	1	
entrance	482.8127	0x11	34	0	
lick	484.6927	0x11	34	0	
end	484.6927	0x11	34	0	1
lick	484.8127	0x11	34	0	
lick	485.1927	0x11	34	0	
lick	485.3327	0x11	34	0	
lick	485.4727	0x11	34	0	
lick	485.6127	0x11	34	0	
lick	485.7727	0x11	34	0	
start	488.7527	0x11	35	-1	
entrance	488.7527	0x11	35	1	
entrance	489.3127	0x11	35	0	
lick	490.6927	0x11	35	1	
end	490.6927	0x11	35	1	1
lick	491.2527	0x11	35	1	
lick	491.4127	0x11	35	1	
lick	491.5727	0x11	35	1	
lick	491.7127	0x11	35	1	
start	492.8927	0x11	36	-1	
entrance	492.8927	0x11	36	1	
entrance	493.4327	0x11	36	0	
lick	494.8327	0x11	36	0	
end	494.8327	0x11	36	0	1
lick	494.9727	0x11	36	0	
lick	495.1927	0x11	36	0	
lick	495.3127	0x11	36	0	
lick	495.4527	0x11	36	0	
lick	495.5727	0x11	36	0	
lick	495.7327	0x11	36	0	
lick	495.8727	0x11	36	0	
start	497.8127	0x11	37	-1	
entrance	497.8127	0x11	37	1	
entrance	497.9527	0x11	37	0	
lick	499.6127	0x11	37	1	
end	499.6127	0x11	37	1	1
lick	499.9927	0x11	37	1	
lick	500.1327	0x11	37	1	
lick	500.2927	0x11	37	1	
start	501.6527	0x11	38	-1	
entrance	501.6527	0x11	38	1	
entrance	502.5127	0x11	38	0	
lick	504.0127	0x11	38	0	
end	504.0127	0x11	38	0	1
lick	504.1527	0x11	38	0	
lick	504.3927	0x11	38	0	
lick	504.4927	0x11	38	0	
lick	504.6527	0x11	38	0	
lick	504.7927	0x11	38	0	
start	507.5327	0x11	39	-1	
entrance	507.5327	0x11	39	1	
entrance	508.0127	0x11	39	0	
lick	509.3127	0x11	39	1	
end	509.3127	0x11	39	1	1
lick	509.7127	0x11	39	1	
lick	509.9927	0x11	39	1	
lick	510.1527	0x11	39	1	
lick	510.2927	0x11	39	1	
start	511.6127	0x11	40	-1	
entrance	511.6127	0x11	40	1	
entrance	512.1327	0x11	40	0	
lick	513.3727	0x11	40	1	
end	513.3727	0x11	40	1	1
lick	513.8927	0x11	40	1	
lick	514.0327	0x11	40	1	
start	515.4527	0x11	41	-1	
entrance	515.4527	0x11	41	1	
entrance	516.0327	0x11	41	0	
lick	517.5127	0x11	41	0	
end	517.5127	0x11	41	0	1
lick	517.6527	0x11	41	0	
lick	517.7527	0x11	41	0	
lick	517.8727	0x11	41	0	
lick	518.0127	0x11	41	0	
lick	518.1527	0x11	41	0	
lick	518.2927	0x11	41	0	
lick	518.4527	0x11	41	0	
lick	518.5927	0x11	41	0	
lick	523.4927	0x11	41	0	
lick	523.6127	0x11	41	0	
lick	523.8527	0x11	41	0	
lick	524.0127	0x11	41	0	
start	525.4327	0x11	42	-1	
entrance	525.4327	0x11	42	1	
entrance	525.4727	0x11	42	0	
lick	527.3727	0x11	42	0	
end	527.3727	0x11	42	0	1
lick	527.7527	0x11	42	0	
lick	527.8927	0x11	42	0	
lick	528.0127	0x11	42	0	
lick	528.1727	0x11	42	0	
lick	531.7927	0x11	42	0	
lick	531.9327	0x11	42	0	
start	533.2127	0x11	43	-1	
entrance	533.2127	0x11	43	1	
entrance	533.4127	0x11	43	0	
lick	534.8327	0x11	43	1	
end	534.8327	0x11	43	1	1
lick	535.2727	0x11	43	1	
lick	535.5527	0x11	43	1	
start	537.1927	0x11	44	-1	
entrance	537.1927	0x11	44	1	
entrance	537.7927	0x11	44	0	
entrance	537.8127	0x11	44	1	
entrance	537.8127	0x11	44	0	
entrance	537.9327	0x11	44	1	
entrance	537.9527	0x11	44	0	
entrance	538.1527	0x11	44	1	
entrance	538.1527	0x11	44	0	
lick	539.5327	0x11	44	1	
end	539.5327	0x11	44	1	1
lick	539.8327	0x11	44	1	
lick	539.9927	0x11	44	1	
lick	540.1327	0x11	44	1	
lick	540.2927	0x11	44	1	
start	541.5727	0x11	45	-1	
entrance	541.5727	0x11	45	1	
entrance	542.3127	0x11	45	0	
lick	543.7927	0x11	45	0	
end	543.7927	0x11	45	0	1
lick	543.8927	0x11	45	0	
lick	544.0327	0x11	45	0	
lick	544.2927	0x11	45	0	
lick	544.4127	0x11	45	0	
start	547.4527	0x11	46	-1	
entrance	547.4527	0x11	46	1	
entrance	547.8127	0x11	46	0	
lick	549.2127	0x11	46	1	
end	549.2127	0x11	46	1	1
lick	549.3527	0x11	46	1	
lick	549.7527	0x11	46	1	
lick	549.8927	0x11	46	1	
start	551.1227	0x11	47	-1	
entrance	551.1227	0x11	47	1	
entrance	551.6227	0x11	47	0	
lick	553.0027	0x11	47	0	
end	553.0027	0x11	47	0	1
lick	553.4827	0x11	47	0	
lick	553.6227	0x11	47	0	
lick	553.7427	0x11	47	0	
lick	553.9027	0x11	47	0	
start	556.0627	0x11	48	-1	
entrance	556.0627	0x11	48	1	
entrance	556.3427	0x11	48	0	
lick	558.3228	0x11	48	0	
end	558.3228	0x11	48	0	1
lick	558.5027	0x11	48	0	
lick	558.7628	0x11	48	0	
lick	558.8828	0x11	48	0	
lick	559.0427	0x11	48	0	
lick	559.1827	0x11	48	0	
start	560.7227	0x11	49	-1	
entrance	560.7227	0x11	49	1	
entrance	561.1627	0x11	49	0	
lick	562.4627	0x11	49	1	
end	562.4627	0x11	49	1	1
lick	562.8828	0x11	49	1	
lick	563.0427	0x11	49	1	
lick	563.1827	0x11	49	1	
lick	566.9027	0x11	49	1	
lick	567.0828	0x11	49	1	
lick	567.2227	0x11	49	1	
start	568.2427	0x11	50	-1	
entrance	568.2427	0x11	50	1	
entrance	568.5828	0x11	50	0	
lick	569.9427	0x11	50	1	
end	569.9427	0x11	50	1	1
lick	570.3627	0x11	50	1	
lick	570.5027	0x11	50	1	
lick	570.7827	0x11	50	1	
start	571.8427	0x11	51	-1	
entrance	571.8427	0x11	51	1	
entrance	572.3027	0x11	51	0	
lick	573.7628	0x11	51	0	
end	573.7628	0x11	51	0	1
lick	573.8828	0x11	51	0	
lick	574.1227	0x11	51	0	
lick	574.2628	0x11	51	0	
lick	574.4027	0x11	51	0	
lick	574.5627	0x11	51	0	
lick	574.7028	0x11	51	0	
start	576.5228	0x11	52	-1	
entrance	576.5228	0x11	52	1	
entrance	576.9827	0x11	52	0	
lick	578.3027	0x11	52	1	
end	578.3027	0x11	52	1	1
lick	578.7227	0x11	52	1	
lick	578.8627	0x11	52	1	
lick	579.0427	0x11	52	1	
start	580.2028	0x11	53	-1	
entrance	580.2028	0x11	53	1	
entrance	580.7427	0x11	53	0	
lick	582.2227	0x11	53	0	
end	582.2227	0x11	53	0	1
lick	582.3228	0x11	53	0	
lick	582.4427	0x11	53	0	
lick	582.5627	0x11	53	0	
lick	582.7028	0x11	53	0	
lick	582.8427	0x11	53	0	
lick	582.9827	0x11	53	0	
start	585.2427	0x11	54	-1	
entrance	585.2427	0x11	54	1	
entrance	585.4827	0x11	54	0	
lick	586.8828	0x11	54	1	
end	586.8828	0x11	54	1	1
lick	587.4227	0x11	54	1	
lick	587.5627	0x11	54	1	
lick	587.7427	0x11	54	1	
start	589.8828	0x11	55	-1	
entrance	589.8828	0x11	55	1	
entrance	590.7628	0x11	55	0	
entrance	590.8627	0x11	55	1	
entrance	590.8627	0x11	55	0	
lick	592.5027	0x11	55	0	
end	592.5027	0x11	55	0	1
lick	592.6227	0x11	55	0	
lick	592.7427	0x11	55	0	
lick	592.8427	0x11	55	0	
lick	592.9827	0x11	55	0	
lick	593.1027	0x11	55	0	
lick	596.9827	0x11	55	0	
lick	597.1027	0x11	55	0	
lick	597.2227	0x11	55	0	
lick	597.3828	0x11	55	0	
start	600.9627	0x11	56	-1	
entrance	600.9627	0x11	56	1	
entrance	601.3427	0x11	56	0	
lick	602.9227	0x11	56	0	
end	602.9227	0x11	56	0	1
lick	603.0627	0x11	56	0	
lick	603.2827	0x11	56	0	
lick	603.4227	0x11	56	0	
lick	603.5627	0x11	56	0	
start	605.0828	0x11	57	-1	
entrance	605.0828	0x11	57	1	
entrance	605.0828	0x11	57	0	
lick	606.4227	0x11	57	1	
end	606.4227	0x11	57	1	1
lick	606.9627	0x11	57	1	
start	608.5227	0x11	58	-1	
entrance	608.5227	0x11	58	1	
entrance	608.5627	0x11	58	0	
entrance	608.6627	0x11	58	1	
entrance	608.7628	0x11	58	0	
lick	610.4227	0x11	58	0	
end	610.4227	0x11	58	0	1
lick	610.5627	0x11	58	0	
lick	610.6827	0x11	58	0	
lick	610.8228	0x11	58	0	
lick	610.9427	0x11	58	0	
lick	611.1027	0x11	58	0	
lick	611.2427	0x11	58	0	
lick	611.3828	0x11	58	0	
lick	611.5427	0x11	58	0	
lick	617.6627	0x11	58	0	
lick	617.7628	0x11	58	0	
lick	617.9027	0x11	58	0	
lick	618.0828	0x11	58	0	
lick	618.3427	0x11	58	0	
lick	618.5828	0x11	58	0	
start	619.9027	0x11	59	-1	
entrance	619.9027	0x11	59	1	
entrance	620.2227	0x11	59	0	
lick	621.3627	0x11	59	1	
end	621.3627	0x11	59	1	1
lick	621.5427	0x11	59	1	
lick	621.7827	0x11	59	1	
lick	621.9427	0x11	59	1	
start	623.5227	0x11	60	-1	
entrance	623.5227	0x11	60	1	
entrance	624.0427	0x11	60	0	
lick	625.2827	0x11	60	1	
end	625.2827	0x11	60	1	1
lick	625.8427	0x11	60	1	
lick	625.9827	0x11	60	1	
start	627.1428	0x11	61	-1	
entrance	627.1428	0x11	61	1	
entrance	627.6428	0x11	61	0	
lick	629.1627	0x11	61	0	
end	629.1627	0x11	61	0	1
lick	629.2628	0x11	61	0	
lick	629.3828	0x11	61	0	
lick	629.5027	0x11	61	0	
lick	629.6428	0x11	61	0	
lick	629.7628	0x11	61	0	
start	632.0627	0x11	62	-1	
entrance	632.0627	0x11	62	1	
entrance	632.5627	0x11	62	0	
lick	634.0627	0x11	62	0	
end	634.0627	0x11	62	0	1
lick	634.1827	0x11	62	0	
lick	634.3027	0x11	62	0	
lick	634.4427	0x11	62	0	
lick	634.5627	0x11	62	0	
lick	634.7028	0x11	62	0	
start	637.0828	0x11	63	-1	
entrance	637.0828	0x11	63	1	
entrance	637.2628	0x11	63	0	
lick	639.3627	0x11	63	1	
end	639.3627	0x11	63	1	1
start	641.4627	0x11	64	-1	
entrance	641.4627	0x11	64	1	
entrance	658.5828	0x11	64	0	
lick	660.2427	0x11	64	1	
end	660.2427	0x11	64	1	1
lick	660.4427	0x11	64	1	
lick	660.5627	0x11	64	1	
lick	660.7227	0x11	64	1	
lick	660.8627	0x11	64	1	
lick	661.0227	0x11	64	1	
lick	661.1827	0x11	64	1	
start	663.0627	0x11	65	-1	
entrance	663.0627	0x11	65	1	
entrance	663.7028	0x11	65	0	
lick	665.1627	0x11	65	0	
