type	delta time	mode	trial	lickPos	result
entrance	133.4871	0x11	4	0	
lick	134.9871	0x11	4	1	
end	134.9871	0x11	4	1	1
lick	135.2071	0x11	4	1	
lick	136.0271	0x11	4	1	
lick	136.4071	0x11	4	1	
lick	136.5871	0x11	4	1	
lick	136.7871	0x11	4	1	
start	139.5271	0x11	5	-1	
entrance	139.5271	0x11	5	1	
entrance	139.6871	0x11	5	0	
entrance	140.3071	0x11	5	1	
entrance	140.7671	0x11	5	0	
entrance	141.1071	0x11	5	1	
entrance	141.3871	0x11	5	0	
entrance	141.4471	0x11	5	1	
entrance	141.4671	0x11	5	0	
lick	143.1871	0x11	5	0	
end	143.1871	0x11	5	0	1
lick	143.507	0x11	5	0	
lick	143.6471	0x11	5	0	
lick	143.7871	0x11	5	0	
lick	143.9471	0x11	5	0	
lick	144.1071	0x11	5	0	
lick	144.2671	0x11	5	0	
lick	144.4071	0x11	5	0	
lick	144.5471	0x11	5	0	
lick	144.7071	0x11	5	0	
lick	144.8671	0x11	5	0	
lick	145.0471	0x11	5	0	
lick	145.1871	0x11	5	0	
lick	145.3671	0x11	5	0	
lick	145.507	0x11	5	0	
start	147.8871	0x11	6	-1	
entrance	147.8871	0x11	6	1	
entrance	148.507	0x11	6	0	
lick	150.4071	0x11	6	0	
end	150.4071	0x11	6	0	1
lick	150.8071	0x11	6	0	
lick	150.9271	0x11	6	0	
lick	151.0871	0x11	6	0	
lick	151.2471	0x11	6	0	
lick	151.3871	0x11	6	0	
lick	151.5471	0x11	6	0	
lick	151.7071	0x11	6	0	
start	154.0271	0x11	7	-1	
entrance	154.0271	0x11	7	1	
entrance	154.5871	0x11	7	0	
lick	156.1671	0x11	7	1	
end	156.1671	0x11	7	1	1
lick	156.507	0x11	7	1	
lick	156.6671	0x11	7	1	
lick	156.8471	0x11	7	1	
lick	157.0471	0x11	7	1	
start	162.3471	0x11	8	-1	
entrance	162.3471	0x11	8	1	
entrance	162.5871	0x11	8	0	
entrance	163.0271	0x11	8	1	
entrance	163.2471	0x11	8	0	
entrance	163.2871	0x11	8	1	
entrance	163.2871	0x11	8	0	
lick	164.8671	0x11	8	0	
end	164.8671	0x11	8	0	1
lick	165.1871	0x11	8	0	
lick	165.3071	0x11	8	0	
lick	165.4671	0x11	8	0	
lick	165.5871	0x11	8	0	
lick	165.7471	0x11	8	0	
lick	165.8871	0x11	8	0	
lick	166.0671	0x11	8	0	
lick	166.2071	0x11	8	0	
lick	166.3871	0x11	8	0	
lick	166.5271	0x11	8	0	
lick	166.6871	0x11	8	0	
lick	166.8671	0x11	8	0	
lick	172.5671	0x11	8	0	
lick	172.7671	0x11	8	0	
lick	172.9671	0x11	8	0	
lick	173.1271	0x11	8	0	
lick	173.3671	0x11	8	0	
start	176.2271	0x11	9	-1	
entrance	176.2271	0x11	9	1	
entrance	176.5871	0x11	9	0	
entrance	176.6871	0x11	9	1	
entrance	176.9471	0x11	9	0	
lick	178.5471	0x11	9	1	
end	178.5471	0x11	9	1	1
lick	178.9271	0x11	9	1	
lick	179.0871	0x11	9	1	
lick	179.2471	0x11	9	1	
lick	179.4071	0x11	9	1	
lick	179.5871	0x11	9	1	
start	182.8671	0x11	10	-1	
entrance	182.8671	0x11	10	1	
entrance	183.8871	0x11	10	0	
entrance	184.007	0x11	10	1	
entrance	184.0271	0x11	10	0	
lick	185.5871	0x11	10	0	
end	185.5871	0x11	10	0	1
lick	185.9471	0x11	10	0	
lick	186.0871	0x11	10	0	
lick	186.2071	0x11	10	0	
lick	186.3871	0x11	10	0	
lick	186.507	0x11	10	0	
lick	186.6671	0x11	10	0	
lick	186.8071	0x11	10	0	
lick	186.9871	0x11	10	0	
lick	187.1271	0x11	10	0	
lick	187.287	0x11	10	0	
start	189.4871	0x11	11	-1	
entrance	189.4871	0x11	11	1	
entrance	189.9871	0x11	11	0	
lick	191.4871	0x11	11	1	
end	191.4871	0x11	11	1	1
lick	191.7071	0x11	11	1	
lick	192.007	0x11	11	1	
lick	192.3471	0x11	11	1	
lick	192.5271	0x11	11	1	
lick	192.6871	0x11	11	1	
start	194.8871	0x11	12	-1	
entrance	194.8871	0x11	12	1	
entrance	195.287	0x11	12	0	
lick	197.0871	0x11	12	1	
end	197.0871	0x11	12	1	1
lick	197.3471	0x11	12	1	
lick	197.9071	0x11	12	1	
lick	198.0871	0x11	12	1	
lick	198.2671	0x11	12	1	
lick	198.4071	0x11	12	1	
lick	198.7471	0x11	12	1	
start	200.7271	0x11	13	-1	
entrance	200.7271	0x11	13	1	
entrance	201.0271	0x11	13	0	
entrance	201.4871	0x11	13	1	
entrance	201.8071	0x11	13	0	
entrance	201.8271	0x11	13	1	
entrance	201.8471	0x11	13	0	
lick	203.6071	0x11	13	0	
end	203.6071	0x11	13	0	1
lick	203.9271	0x11	13	0	
lick	204.0671	0x11	13	0	
lick	204.2071	0x11	13	0	
lick	204.3671	0x11	13	0	
start	206.507	0x11	14	-1	
entrance	206.507	0x11	14	1	
entrance	206.6671	0x11	14	0	
entrance	206.8471	0x11	14	1	
entrance	207.3871	0x11	14	0	
entrance	207.4671	0x11	14	1	
entrance	207.4671	0x11	14	0	
entrance	207.5271	0x11	14	1	
entrance	207.5271	0x11	14	0	
lick	209.2271	0x11	14	0	
end	209.2271	0x11	14	0	1
lick	209.6071	0x11	14	0	
lick	209.7271	0x11	14	0	
lick	209.8671	0x11	14	0	
lick	210.007	0x11	14	0	
lick	210.1671	0x11	14	0	
lick	210.3271	0x11	14	0	
start	219.1271	0x11	15	-1	
entrance	219.1271	0x11	15	1	
entrance	219.5471	0x11	15	0	
lick	220.8871	0x11	15	1	
end	220.8871	0x11	15	1	1
lick	221.3871	0x11	15	1	
lick	221.5471	0x11	15	1	
lick	221.6871	0x11	15	1	
lick	221.8871	0x11	15	1	
lick	222.0471	0x11	15	1	
lick	222.2271	0x11	15	1	
lick	222.3871	0x11	15	1	
lick	222.5671	0x11	15	1	
start	226.0671	0x11	16	-1	
entrance	226.0671	0x11	16	1	
entrance	226.3871	0x11	16	0	
lick	228.5871	0x11	16	0	
end	228.5871	0x11	16	0	1
lick	228.9071	0x11	16	0	
lick	229.007	0x11	16	0	
lick	229.147	0x11	16	0	
lick	229.3271	0x11	16	0	
lick	229.4671	0x11	16	0	
lick	229.6071	0x11	16	0	
lick	229.7471	0x11	16	0	
lick	229.9071	0x11	16	0	
start	232.5671	0x11	17	-1	
entrance	232.5671	0x11	17	1	
entrance	232.9871	0x11	17	0	
lick	234.567	0x11	17	1	
end	234.567	0x11	17	1	1
lick	234.7671	0x11	17	1	
lick	235.0271	0x11	17	1	
lick	235.1671	0x11	17	1	
lick	235.3071	0x11	17	1	
lick	235.4671	0x11	17	1	
lick	235.6271	0x11	17	1	
lick	235.8071	0x11	17	1	
start	237.647	0x11	18	-1	
entrance	237.647	0x11	18	1	
entrance	238.507	0x11	18	0	
entrance	238.6671	0x11	18	1	
entrance	238.6671	0x11	18	0	
lick	240.7071	0x11	18	1	
end	240.7071	0x11	18	1	1
lick	241.0271	0x11	18	1	
lick	241.1871	0x11	18	1	
lick	241.3271	0x11	18	1	
lick	241.507	0x11	18	1	
lick	241.6671	0x11	18	1	
start	244.2071	0x11	19	-1	
entrance	244.2071	0x11	19	1	
entrance	245.4471	0x11	19	0	
entrance	245.507	0x11	19	1	
entrance	245.5271	0x11	19	0	
lick	247.3271	0x11	19	1	
end	247.3271	0x11	19	0	0
lick	247.5271	0x11	19	1	
lick	247.7671	0x11	19	1	
start	249.8271	0x11	20	-1	
entrance	249.8271	0x11	20	1	
entrance	249.8471	0x11	20	1	
entrance	249.8871	0x11	20	0	
entrance	249.8871	0x11	20	1	
entrance	249.8871	0x11	20	0	
entrance	250.007	0x11	20	1	
entrance	250.6271	0x11	20	0	
lick	252.2671	0x11	20	0	
end	252.2671	0x11	20	0	1
lick	252.5871	0x11	20	0	
lick	252.7071	0x11	20	0	
lick	252.8271	0x11	20	0	
lick	252.9671	0x11	20	0	
lick	253.0871	0x11	20	0	
lick	253.2671	0x11	20	0	
lick	253.3871	0x11	20	0	
lick	253.5471	0x11	20	0	
lick	253.6871	0x11	20	0	
lick	253.8471	0x11	20	0	
lick	253.9871	0x11	20	0	
lick	254.1871	0x11	20	0	
start	257.7271	0x11	21	-1	
entrance	257.7271	0x11	21	1	
entrance	258.007	0x11	21	0	
lick	259.3271	0x11	21	1	
end	259.3271	0x11	21	1	1
lick	259.687	0x11	21	1	
lick	259.8071	0x11	21	1	
lick	259.9871	0x11	21	1	
lick	260.127	0x11	21	1	
start	261.7071	0x11	22	-1	
entrance	261.7071	0x11	22	1	
entrance	262.2271	0x11	22	0	
lick	263.507	0x11	22	1	
end	263.507	0x11	22	1	1
lick	263.9871	0x11	22	1	
lick	264.1671	0x11	22	1	
lick	264.3071	0x11	22	1	
lick	264.467	0x11	22	1	
start	265.967	0x11	23	-1	
entrance	265.967	0x11	23	1	
entrance	266.627	0x11	23	0	
lick	268.467	0x11	23	0	
end	268.467	0x11	23	0	1
lick	268.9871	0x11	23	0	
lick	269.127	0x11	23	0	
lick	269.247	0x11	23	0	
lick	269.3871	0x11	23	0	
lick	269.5471	0x11	23	0	
lick	269.687	0x11	23	0	
lick	269.847	0x11	23	0	
lick	269.967	0x11	23	0	
lick	270.127	0x11	23	0	
start	272.747	0x11	24	-1	
entrance	272.747	0x11	24	1	
entrance	273.407	0x11	24	0	
lick	275.2671	0x11	24	1	
end	275.2671	0x11	24	1	1
lick	275.7271	0x11	24	1	
lick	275.907	0x11	24	1	
lick	276.0471	0x11	24	1	
lick	276.2071	0x11	24	1	
lick	276.347	0x11	24	1	
lick	276.5471	0x11	24	1	
lick	276.7071	0x11	24	1	
lick	276.8671	0x11	24	1	
lick	277.067	0x11	24	1	
lick	277.2271	0x11	24	1	
start	279.3071	0x11	25	-1	
entrance	279.3071	0x11	25	1	
entrance	279.8671	0x11	25	0	
lick	281.5471	0x11	25	0	
end	281.5471	0x11	25	0	1
lick	282.287	0x11	25	0	
lick	282.4471	0x11	25	0	
lick	282.5871	0x11	25	0	
lick	282.747	0x11	25	0	
lick	282.8871	0x11	25	0	
lick	283.0471	0x11	25	0	
start	285.187	0x11	26	-1	
entrance	285.187	0x11	26	1	
entrance	285.4271	0x11	26	0	
lick	286.787	0x11	26	1	
end	286.787	0x11	26	1	1
lick	287.127	0x11	26	1	
lick	287.2671	0x11	26	1	
lick	287.407	0x11	26	1	
lick	287.567	0x11	26	1	
lick	287.747	0x11	26	1	
lick	287.907	0x11	26	1	
lick	288.067	0x11	26	1	
lick	288.2671	0x11	26	1	
lick	288.4271	0x11	26	1	
start	290.1671	0x11	27	-1	
entrance	290.1671	0x11	27	1	
entrance	290.9471	0x11	27	0	
lick	292.627	0x11	27	0	
end	292.627	0x11	27	0	1
lick	293.0471	0x11	27	0	
lick	293.1471	0x11	27	0	
lick	293.287	0x11	27	0	
lick	293.4271	0x11	27	0	
lick	293.5471	0x11	27	0	
lick	293.7071	0x11	27	0	
lick	293.8671	0x11	27	0	
lick	294.027	0x11	27	0	
start	296.407	0x11	28	-1	
entrance	296.407	0x11	28	1	
entrance	296.8071	0x11	28	0	
entrance	297.4471	0x11	28	1	
entrance	297.6671	0x11	28	0	
lick	298.8071	0x11	28	1	
end	298.8071	0x11	28	1	1
lick	299.1671	0x11	28	1	
lick	299.2671	0x11	28	1	
start	304.1471	0x11	29	-1	
entrance	304.1471	0x11	29	1	
entrance	304.567	0x11	29	0	
entrance	304.8071	0x11	29	1	
entrance	316.1071	0x11	29	0	
entrance	316.187	0x11	29	1	
entrance	316.187	0x11	29	0	
lick	318.2671	0x11	29	1	
end	318.2671	0x11	29	0	0
lick	318.8071	0x11	29	1	
start	320.507	0x11	30	-1	
entrance	320.507	0x11	30	1	
entrance	321.5871	0x11	30	0	
entrance	321.627	0x11	30	1	
entrance	321.627	0x11	30	0	
entrance	321.6671	0x11	30	1	
entrance	321.6671	0x11	30	0	
lick	323.1671	0x11	30	1	
end	323.1671	0x11	30	1	1
lick	323.4271	0x11	30	1	
lick	323.967	0x11	30	1	
lick	324.127	0x11	30	1	
lick	324.287	0x11	30	1	
lick	324.4471	0x11	30	1	
lick	324.5871	0x11	30	1	
lick	325.067	0x11	30	1	
lick	325.2071	0x11	30	1	
start	327.287	0x11	31	-1	
entrance	327.287	0x11	31	1	
entrance	327.6471	0x11	31	0	
entrance	327.747	0x11	31	1	
entrance	328.067	0x11	31	0	
entrance	328.127	0x11	31	1	
entrance	328.1471	0x11	31	0	
lick	331.187	0x11	31	0	
end	331.187	0x11	31	0	1
lick	331.347	0x11	31	0	
lick	331.6071	0x11	31	0	
lick	331.7271	0x11	31	0	
lick	331.847	0x11	31	0	
lick	331.967	0x11	31	0	
lick	332.0871	0x11	31	0	
lick	332.247	0x11	31	0	
lick	332.3871	0x11	31	0	
lick	332.5471	0x11	31	0	
lick	332.6671	0x11	31	0	
lick	332.8271	0x11	31	0	
start	335.3271	0x11	32	-1	
entrance	335.3271	0x11	32	1	
entrance	335.567	0x11	32	0	
lick	336.787	0x11	32	1	
end	336.787	0x11	32	1	1
lick	337.007	0x11	32	1	
lick	337.407	0x11	32	1	
lick	337.5471	0x11	32	1	
lick	337.7071	0x11	32	1	
lick	337.8671	0x11	32	1	
start	339.4471	0x11	33	-1	
entrance	339.4471	0x11	33	1	
entrance	341.0471	0x11	33	0	
lick	342.9871	0x11	33	0	
end	342.9871	0x11	33	0	1
lick	343.127	0x11	33	0	
lick	343.247	0x11	33	0	
lick	343.3671	0x11	33	0	
lick	343.507	0x11	33	0	
lick	343.6471	0x11	33	0	
lick	343.7671	0x11	33	0	
lick	343.9271	0x11	33	0	
lick	344.0471	0x11	33	0	
lick	344.187	0x11	33	0	
lick	344.347	0x11	33	0	
start	345.9271	0x11	34	-1	
entrance	345.9271	0x11	34	1	
entrance	346.687	0x11	34	0	
lick	348.307	0x11	34	0	
end	348.307	0x11	34	0	1
lick	348.6071	0x11	34	0	
lick	348.7271	0x11	34	0	
lick	348.847	0x11	34	0	
lick	348.967	0x11	34	0	
lick	349.0871	0x11	34	0	
lick	349.2271	0x11	34	0	
lick	349.3671	0x11	34	0	
lick	349.507	0x11	34	0	
lick	349.6471	0x11	34	0	
start	351.3671	0x11	35	-1	
entrance	351.3671	0x11	35	1	
entrance	351.967	0x11	35	0	
lick	353.067	0x11	35	1	
end	353.067	0x11	35	1	1
lick	353.407	0x11	35	1	
lick	353.527	0x11	35	1	
lick	353.687	0x11	35	1	
lick	353.847	0x11	35	1	
lick	354.007	0x11	35	1	
lick	354.1671	0x11	35	1	
start	357.507	0x11	36	-1	
entrance	357.507	0x11	36	1	
entrance	357.9271	0x11	36	0	
entrance	358.4471	0x11	36	1	
entrance	358.7271	0x11	36	0	
entrance	358.7671	0x11	36	1	
entrance	358.787	0x11	36	0	
entrance	358.807	0x11	36	1	
entrance	358.807	0x11	36	0	
lick	359.8871	0x11	36	1	
end	359.8871	0x11	36	1	1
lick	360.7071	0x11	36	1	
lick	360.847	0x11	36	1	
lick	361.027	0x11	36	1	
lick	361.1671	0x11	36	1	
lick	361.347	0x11	36	1	
lick	361.507	0x11	36	1	
lick	361.6671	0x11	36	1	
start	364.9471	0x11	37	-1	
entrance	364.9471	0x11	37	1	
entrance	365.247	0x11	37	0	
entrance	365.4271	0x11	37	1	
entrance	365.787	0x11	37	0	
lick	367.347	0x11	37	0	
end	367.347	0x11	37	0	1
lick	367.6471	0x11	37	0	
lick	367.8871	0x11	37	0	
lick	367.9871	0x11	37	0	
lick	368.127	0x11	37	0	
lick	368.287	0x11	37	0	
lick	368.4271	0x11	37	0	
start	373.527	0x11	38	-1	
entrance	373.527	0x11	38	1	
entrance	373.747	0x11	38	0	
lick	374.9871	0x11	38	1	
end	374.9871	0x11	38	1	1
lick	375.4471	0x11	38	1	
lick	375.5871	0x11	38	1	
lick	375.7271	0x11	38	1	
lick	375.907	0x11	38	1	
lick	376.067	0x11	38	1	
start	378.4271	0x11	39	-1	
entrance	378.4271	0x11	39	1	
entrance	378.907	0x11	39	0	
lick	380.4271	0x11	39	0	
end	380.4271	0x11	39	0	1
lick	380.6071	0x11	39	0	
lick	380.847	0x11	39	0	
lick	380.967	0x11	39	0	
lick	381.0871	0x11	39	0	
lick	381.2071	0x11	39	0	
lick	381.3671	0x11	39	0	
lick	381.507	0x11	39	0	
lick	381.6671	0x11	39	0	
start	383.8671	0x11	40	-1	
entrance	383.8671	0x11	40	1	
entrance	384.0871	0x11	40	0	
entrance	384.2271	0x11	40	1	
entrance	384.507	0x11	40	0	
lick	385.9871	0x11	40	0	
end	385.9871	0x11	40	0	1
lick	386.3871	0x11	40	0	
lick	386.527	0x11	40	0	
lick	386.6471	0x11	40	0	
lick	386.7671	0x11	40	0	
lick	386.9271	0x11	40	0	
lick	387.0471	0x11	40	0	
lick	387.187	0x11	40	0	
lick	387.3271	0x11	40	0	
lick	387.467	0x11	40	0	
lick	387.6071	0x11	40	0	
start	389.8671	0x11	41	-1	
entrance	389.8671	0x11	41	1	
entrance	390.4471	0x11	41	0	
lick	391.587	0x11	41	1	
end	391.587	0x11	41	1	1
lick	392.1671	0x11	41	1	
lick	392.307	0x11	41	1	
lick	392.467	0x11	41	1	
lick	392.627	0x11	41	1	
lick	392.807	0x11	41	1	
lick	392.967	0x11	41	1	
start	394.627	0x11	42	-1	
entrance	394.627	0x11	42	1	
entrance	394.8671	0x11	42	0	
entrance	395.3671	0x11	42	1	
entrance	395.6071	0x11	42	0	
lick	397.127	0x11	42	0	
end	397.127	0x11	42	0	1
lick	397.407	0x11	42	0	
lick	397.527	0x11	42	0	
lick	397.6471	0x11	42	0	
lick	397.7671	0x11	42	0	
lick	397.907	0x11	42	0	
lick	398.067	0x11	42	0	
lick	398.187	0x11	42	0	
lick	398.3271	0x11	42	0	
lick	398.467	0x11	42	0	
lick	398.6071	0x11	42	0	
lick	398.747	0x11	42	0	
lick	398.8871	0x11	42	0	
start	402.6671	0x11	43	-1	
entrance	402.6671	0x11	43	1	
entrance	403.2071	0x11	43	0	
lick	404.347	0x11	43	1	
end	404.347	0x11	43	1	1
lick	404.5471	0x11	43	1	
lick	404.6671	0x11	43	1	
lick	404.787	0x11	43	1	
lick	404.9471	0x11	43	1	
lick	405.1071	0x11	43	1	
lick	405.2671	0x11	43	1	
lick	405.4271	0x11	43	1	
start	406.787	0x11	44	-1	
entrance	406.787	0x11	44	1	
entrance	407.1671	0x11	44	0	
entrance	407.2271	0x11	44	1	
entrance	407.2671	0x11	44	0	
entrance	407.4871	0x11	44	1	
entrance	407.7071	0x11	44	0	
entrance	407.747	0x11	44	1	
entrance	407.747	0x11	44	0	
lick	408.8271	0x11	44	1	
end	408.8271	0x11	44	1	1
lick	409.1471	0x11	44	1	
lick	409.2671	0x11	44	1	
lick	409.407	0x11	44	1	
lick	409.567	0x11	44	1	
lick	409.7271	0x11	44	1	
lick	409.8871	0x11	44	1	
start	411.247	0x11	45	-1	
entrance	411.247	0x11	45	1	
entrance	411.507	0x11	45	0	
entrance	411.967	0x11	45	1	
entrance	412.2271	0x11	45	0	
entrance	412.247	0x11	45	1	
entrance	412.2671	0x11	45	0	
lick	413.787	0x11	45	0	
end	413.787	0x11	45	0	1
lick	414.287	0x11	45	0	
lick	414.4471	0x11	45	0	
lick	414.567	0x11	45	0	
lick	414.7071	0x11	45	0	
lick	414.847	0x11	45	0	
lick	414.9871	0x11	45	0	
lick	415.1471	0x11	45	0	
lick	415.2671	0x11	45	0	
start	417.527	0x11	46	-1	
entrance	417.527	0x11	46	1	
entrance	418.5471	0x11	46	0	
entrance	418.627	0x11	46	1	
entrance	418.627	0x11	46	0	
lick	419.567	0x11	46	1	
end	419.567	0x11	46	1	1
lick	419.8671	0x11	46	1	
lick	420.027	0x11	46	1	
lick	420.1671	0x11	46	1	
lick	420.347	0x11	46	1	
lick	420.527	0x11	46	1	
start	422.027	0x11	47	-1	
entrance	422.027	0x11	47	1	
entrance	422.3271	0x11	47	0	
entrance	422.6471	0x11	47	1	
entrance	422.9871	0x11	47	0	
lick	424.467	0x11	47	0	
end	424.467	0x11	47	0	1
lick	424.567	0x11	47	0	
lick	424.8271	0x11	47	0	
lick	424.967	0x11	47	0	
lick	425.087	0x11	47	0	
lick	425.2271	0x11	47	0	
lick	425.3671	0x11	47	0	
lick	425.4871	0x11	47	0	
lick	425.6071	0x11	47	0	
lick	425.747	0x11	47	0	
start	427.7271	0x11	48	-1	
entrance	427.7271	0x11	48	1	
entrance	428.507	0x11	48	0	
entrance	428.747	0x11	48	1	
entrance	428.747	0x11	48	0	
entrance	428.807	0x11	48	1	
entrance	428.807	0x11	48	0	
lick	429.7671	0x11	48	1	
end	429.7671	0x11	48	1	1
lick	429.967	0x11	48	1	
lick	430.3271	0x11	48	1	
lick	430.4871	0x11	48	1	
lick	430.627	0x11	48	1	
lick	430.807	0x11	48	1	
lick	430.967	0x11	48	1	
lick	431.127	0x11	48	1	
lick	431.287	0x11	48	1	
start	433.067	0x11	49	-1	
entrance	433.067	0x11	49	1	
entrance	433.2671	0x11	49	0	
entrance	435.6071	0x11	49	1	
entrance	435.787	0x11	49	0	
entrance	435.8671	0x11	49	1	
entrance	435.8671	0x11	49	0	
lick	437.1471	0x11	49	0	
end	437.1471	0x11	49	0	1
lick	437.3271	0x11	49	0	
lick	437.4471	0x11	49	0	
lick	437.5471	0x11	49	0	
lick	437.6671	0x11	49	0	
lick	437.787	0x11	49	0	
lick	437.9271	0x11	49	0	
lick	438.067	0x11	49	0	
lick	438.2071	0x11	49	0	
lick	438.347	0x11	49	0	
lick	438.4871	0x11	49	0	
start	440.2271	0x11	50	-1	
entrance	440.2271	0x11	50	1	
entrance	440.6471	0x11	50	0	
lick	441.7671	0x11	50	1	
end	441.7671	0x11	50	1	1
lick	442.367	0x11	50	1	
lick	442.527	0x11	50	1	
lick	442.687	0x11	50	1	
lick	442.847	0x11	50	1	
lick	443.007	0x11	50	1	
start	444.2271	0x11	51	-1	
entrance	444.2271	0x11	51	1	
entrance	444.527	0x11	51	0	
entrance	444.6071	0x11	51	1	
entrance	444.9471	0x11	51	0	
entrance	445.027	0x11	51	1	
entrance	445.0471	0x11	51	0	
lick	446.3871	0x11	51	0	
end	446.3871	0x11	51	0	1
lick	446.527	0x11	51	0	
lick	446.6671	0x11	51	0	
lick	446.7671	0x11	51	0	
lick	446.8871	0x11	51	0	
lick	447.027	0x11	51	0	
lick	447.1671	0x11	51	0	
lick	447.287	0x11	51	0	
lick	447.4471	0x11	51	0	
start	477.507	0x11	52	-1	
entrance	477.507	0x11	52	1	
entrance	479.567	0x11	52	0	
entrance	479.6071	0x11	52	1	
entrance	479.627	0x11	52	0	
entrance	483.8271	0x11	52	1	
entrance	484.9271	0x11	52	0	
entrance	485.3271	0x11	52	1	
entrance	485.6071	0x11	52	0	
entrance	495.467	0x11	52	1	
entrance	495.6671	0x11	52	0	
lick	497.0471	0x11	52	1	
end	497.0471	0x11	52	1	1
lick	497.627	0x11	52	1	
lick	497.807	0x11	52	1	
lick	497.9471	0x11	52	1	
lick	498.2671	0x11	52	1	
lick	498.467	0x11	52	1	
lick	498.627	0x11	52	1	
lick	498.807	0x11	52	1	
lick	498.967	0x11	52	1	
lick	499.1071	0x11	52	1	
start	507.647	0x11	53	-1	
entrance	507.647	0x11	53	1	
entrance	508.9471	0x11	53	0	
entrance	509.747	0x11	53	1	
entrance	510.7671	0x11	53	0	
entrance	510.7671	0x11	53	1	
entrance	510.7671	0x11	53	0	
lick	512.0471	0x11	53	0	
end	512.0471	0x11	53	0	1
lick	512.347	0x11	53	0	
lick	512.447	0x11	53	0	
lick	512.5671	0x11	53	0	
lick	512.707	0x11	53	0	
lick	512.827	0x11	53	0	
lick	512.947	0x11	53	0	
lick	513.087	0x11	53	0	
lick	513.2271	0x11	53	0	
lick	513.387	0x11	53	0	
lick	513.5471	0x11	53	0	
start	515.1671	0x11	54	-1	
entrance	515.1671	0x11	54	1	
entrance	515.647	0x11	54	0	
lick	516.6871	0x11	54	1	
end	516.6871	0x11	54	1	1
lick	516.8671	0x11	54	1	
lick	517.147	0x11	54	1	
lick	517.267	0x11	54	1	
lick	517.447	0x11	54	1	
start	518.8071	0x11	55	-1	
entrance	518.8071	0x11	55	1	
entrance	519.007	0x11	55	0	
entrance	519.7271	0x11	55	1	
entrance	519.9271	0x11	55	0	
entrance	520.027	0x11	55	1	
entrance	520.0471	0x11	55	0	
lick	521.347	0x11	55	0	
end	521.347	0x11	55	0	1
lick	521.887	0x11	55	0	
lick	522.027	0x11	55	0	
lick	522.1271	0x11	55	0	
lick	522.287	0x11	55	0	
lick	522.4271	0x11	55	0	
lick	522.5471	0x11	55	0	
start	524.1671	0x11	56	-1	
entrance	524.1671	0x11	56	1	
entrance	524.767	0x11	56	0	
lick	526.3671	0x11	56	0	
end	526.3671	0x11	56	0	1
lick	526.6671	0x11	56	0	
